iter	Logloss
389	0.1476757929
390	0.1476282784
391	0.1476055788
392	0.1475542129
393	0.1475252409
394	0.1474857999
395	0.147431901
396	0.1473399687
397	0.1473107369
398	0.1472583526
399	0.1472128902
400	0.1471883852
401	0.1471433392
402	0.1471097784
403	0.1470327061
404	0.1469562311
405	0.1469123258
406	0.146885298
407	0.1468641186
408	0.1468419713
409	0.1467725589
410	0.1466838731
411	0.1466469168
412	0.1466145477
413	0.1466002209
414	0.1465615081
415	0.1465312195
416	0.1465060168
417	0.1464707611
418	0.1464285596
419	0.1463295982
420	0.1462942996
421	0.1462746313
422	0.1462611941
423	0.1462210218
424	0.1461418822
425	0.1461040492
426	0.1460666125
427	0.1460011349
428	0.14595886
429	0.1458786818
430	0.1458450765
431	0.1458194177
432	0.1457819076
433	0.1457650781
434	0.1457444528
435	0.1456993083
436	0.1456627038
437	0.1456319155
438	0.1456106526
439	0.1455537435
440	0.1455253423
441	0.1454938764
442	0.145460923
443	0.1454217681
444	0.1453810167
445	0.1453325683
446	0.1453021177
447	0.1452541814
448	0.1452311651
449	0.1451896049
450	0.1451597843
451	0.1451235056
452	0.1450809097
453	0.1450319182
454	0.1450242127
455	0.1449954404
456	0.1449244972
457	0.1448978024
458	0.1448576721
459	0.1448193099
460	0.1447905419
461	0.1447593607
462	0.1446761257
463	0.1446285907
464	0.144593459
465	0.1445563158
466	0.1445030382
467	0.1444710883
468	0.1444443047
469	0.1444211435
470	0.1443930237
471	0.1443696298
472	0.1443449721
473	0.1443056634
474	0.1442821286
475	0.1442479141
476	0.1442029644
477	0.1441855987
478	0.1441621812
479	0.1441113443
480	0.1440884015
481	0.144051388
482	0.1440315391
483	0.1440173744
484	0.1439925516
485	0.1439480129
486	0.1439038846
487	0.1438859408
488	0.14385722
489	0.1437579431
490	0.1437285393
491	0.1436843785
492	0.1436236381
493	0.1435803932
494	0.1435316201
495	0.1434884189
496	0.1434739141
497	0.1434459613
498	0.1434176298
499	0.1433644158
500	0.1433261839
501	0.1432963927
502	0.1432654695
503	0.1432335656
504	0.1431957093
505	0.1431426395
506	0.1431207566
507	0.1431043275
508	0.1430554937
509	0.1430106303
510	0.1429708532
511	0.1429517377
512	0.1429122189
513	0.1428869177
514	0.1428529648
515	0.1428235455
516	0.1427781181
517	0.1427616128
518	0.1427427143
519	0.1427019009
520	0.1426826219
521	0.1426236508
522	0.1425857415
523	0.1425463956
524	0.1424995993
525	0.142473783
526	0.1424322694
527	0.1424065372
528	0.1423479958
529	0.1422937622
530	0.1422651062
531	0.1422448714
532	0.1422060151
533	0.1421522106
534	0.142114563
535	0.1421026417
536	0.1420639562
537	0.1420115993
538	0.1419725642
539	0.1419454762
540	0.1419162847
541	0.1418902155
542	0.1418656774
543	0.1418300108
544	0.1417416991
545	0.1416961207
546	0.1416654629
547	0.1416283072
548	0.1416020621
549	0.1415656908
550	0.1415439294
551	0.1415220778
552	0.141510441
553	0.1414948002
554	0.1414450428
555	0.1414035758
556	0.1413619101
557	0.1413218388
558	0.1413071055
559	0.1412670469
560	0.1412140038
561	0.1411860512
562	0.1411427018
563	0.1411281987
564	0.1411074362
565	0.1410734971
566	0.1410239972
567	0.1410006376
568	0.140986349
569	0.1409567843
570	0.1409192799
571	0.1408961077
572	0.1408583568
573	0.1408155015
574	0.1407761444
575	0.1407549056
576	0.1407184521
577	0.1406921429
578	0.140662974
579	0.140637724
580	0.1405855574
581	0.1405492666
582	0.1404949551
583	0.140479901
584	0.1404627448
585	0.140426347
586	0.1404063235
587	0.1403676153
588	0.140356761
589	0.1403228576
590	0.1402903059
591	0.1402771312
592	0.1402384852
593	0.1401805225
594	0.1401587633
595	0.1401440613
596	0.1401251086
597	0.140099241
598	0.1400714684
599	0.1400091705
600	0.1399640134
601	0.139941169
602	0.1399081418
603	0.1398917365
604	0.1398614531
605	0.1398378779
606	0.1397884003
607	0.1397686167
608	0.1397270284
609	0.1397061097
610	0.1396519939
611	0.1396263941
612	0.1396065254
613	0.1395881013
614	0.1395762156
615	0.1395404722
616	0.1395213391
617	0.1394959036
618	0.1394490028
619	0.1394225878
620	0.1393994215
621	0.139379074
622	0.1393565574
623	0.1393309875
624	0.1393004032
625	0.1392746546
626	0.139233793
627	0.1392070875
628	0.1391939932
629	0.1391723571
630	0.1391331075
631	0.139098471
632	0.1390870555
633	0.1390628939
634	0.1390419442
635	0.139008994
636	0.1389903124
637	0.1389799579
638	0.1389630789
639	0.1389497531
640	0.1389107756
641	0.1388663332
642	0.138837563
643	0.1388283431
644	0.1387959357
645	0.1387496061
646	0.1387277689
647	0.1386942217
648	0.1386657806
649	0.1386508232
650	0.1386156136
651	0.1385725834
652	0.1385109421
653	0.1384875971
654	0.1384582569
655	0.1384111885
656	0.1383872273
657	0.1383775815
658	0.1383498796
659	0.1383211795
660	0.138293614
661	0.1382721269
662	0.1382311678
663	0.1381951354
664	0.1381634208
665	0.1381399873
666	0.1381229359
667	0.1380726895
668	0.1380425681
669	0.1380007716
670	0.1379582281
671	0.1379241061
672	0.1378941021
673	0.1378737961
674	0.1378437079
675	0.1378079776
676	0.1377764101
677	0.1377646607
678	0.1377557425
679	0.1377248453
680	0.1377064863
681	0.137668377
682	0.1376331293
683	0.1375615474
684	0.1375358891
685	0.1375083803
686	0.1374738869
687	0.1374694266
688	0.1374559966
689	0.137401616
690	0.1373611779
691	0.1373108733
692	0.1372916163
693	0.1372683567
694	0.1372387746
695	0.1372068691
696	0.1371797161
697	0.1371564202
698	0.1370912111
699	0.137061063
700	0.1370512151
701	0.1370300462
702	0.1369863664
703	0.1369770003
704	0.1369444816
705	0.1369096046
706	0.1368812378
707	0.13683626
708	0.1367888296
709	0.1367643447
710	0.1367628722
711	0.136736066
712	0.1366967156
713	0.1366854747
714	0.1366497892
715	0.1366121504
716	0.1365807029
717	0.1365638445
718	0.1365378446
719	0.136490428
720	0.1364654122
721	0.1364384793
722	0.1364013318
723	0.1363599454
724	0.136336071
725	0.1363151326
726	0.1362649081
727	0.136206262
728	0.1361634189
729	0.1361012231
730	0.1360531233
731	0.1360370045
732	0.1360079251
733	0.135978363
734	0.1359531015
735	0.1359282359
736	0.1358691343
737	0.1358473537
738	0.1358062719
739	0.1357975295
740	0.1357776127
741	0.1357230224
742	0.135698099
743	0.1356745504
744	0.1356523054
745	0.13562155
746	0.1355893147
747	0.1355771841
748	0.1355408461
749	0.1354969282
750	0.1354682481
751	0.1354376112
752	0.1353990174
753	0.1353682733
754	0.1353372429
755	0.1353195974
756	0.1353036746
757	0.1352782981
758	0.1352283965
759	0.1351891476
760	0.1351597998
761	0.1351492387
762	0.1351257017
763	0.1350899963
764	0.1350476562
765	0.135011841
766	0.1349751627
767	0.1349321109
768	0.134876933
769	0.1348630677
770	0.1348143415
771	0.1347943319
772	0.1347699561
773	0.1347356068
774	0.1346982084
775	0.134666514
776	0.1345746245
777	0.1345432453
778	0.1345331578
779	0.1345106482
780	0.1344828379
781	0.1344558379
782	0.1344421551
783	0.1344145588
784	0.1344036622
785	0.1343952495
786	0.1343565583
787	0.1343178419
788	0.1342922033
789	0.1342538285
790	0.1342252652
791	0.134186908
792	0.1341561932
793	0.1341311548
794	0.1341201697
795	0.1340774469
796	0.1340457508
797	0.1340277475
798	0.1339846371
799	0.1339579835
800	0.133906397
801	0.1338906742
802	0.1338688102
803	0.1338473102
804	0.1338188591
805	0.1338074379
806	0.1337864543
807	0.1337672219
808	0.133755873
809	0.1337044572
810	0.1336820792
811	0.1336547902
812	0.1336353009
813	0.1336045209
814	0.1335676446
815	0.1335584661
816	0.1335444314
817	0.1335135609
818	0.1334997328
819	0.1334779233
820	0.1334573582
821	0.1334085604
822	0.1333662933
823	0.1333244926
824	0.1333135182
825	0.13329137
826	0.133267319
827	0.1332470099
828	0.1332229939
829	0.1332072331
830	0.133171463
831	0.1331578409
832	0.1331224084
833	0.1330904234
834	0.1330789957
835	0.1330491872
836	0.1330172846
837	0.1329821985
838	0.1329501247
839	0.1329277054
840	0.1329046627
841	0.1328790097
842	0.1328517175
843	0.1328316871
844	0.1327896405
845	0.1327549005
846	0.1327200996
847	0.1326933214
848	0.1326773363
849	0.1326501121
850	0.1326201144
851	0.1325915455
852	0.132557708
853	0.1325239538
854	0.1325048791
855	0.1324649702
856	0.1324420159
857	0.1324144371
858	0.132389412
859	0.1323661833
860	0.1323607585
861	0.1323434161
862	0.1323026404
863	0.1322903404
864	0.1322381435
865	0.1322205723
866	0.1321782977
867	0.1321581261
868	0.1321363121
869	0.1321167647
870	0.1320668286
871	0.1320167497
872	0.1319953646
873	0.1319836016
874	0.1319522656
875	0.1319333909
876	0.1319058455
877	0.1318602992
878	0.1318318577
879	0.1318012213
880	0.1317769758
881	0.131737594
882	0.1317288264
883	0.1317207673
884	0.131688451
885	0.13166593
886	0.1316406392
887	0.1316127282
888	0.1315962539
889	0.1315787903
890	0.1315600323
891	0.1315062273
892	0.1314687613
893	0.1314535382
894	0.1314189456
895	0.1313902531
896	0.1313704979
897	0.1313434897
898	0.1313253412
899	0.1312906237
900	0.1312246508
901	0.131205372
902	0.1311854708
903	0.1311667386
904	0.1311412126
905	0.1311233659
906	0.1310873665
907	0.131058777
908	0.1310439516
909	0.1310373179
910	0.1310072752
911	0.1309760624
912	0.13095037
913	0.1309216991
914	0.1308897336
915	0.1308602496
916	0.1308390863
917	0.1308011774
918	0.1307924403
919	0.1307850988
920	0.130762777
921	0.130730297
922	0.1307225105
923	0.1306989891
924	0.1306799581
925	0.1306567556
926	0.1306145476
927	0.1305949121
928	0.1305556546
929	0.1305079976
930	0.1304672419
931	0.1304320123
932	0.1304199166
933	0.1303988031
934	0.1303852809
935	0.1303487437
936	0.1303233006
937	0.1302750919
938	0.13025027
939	0.1302174295
940	0.1301879863
941	0.1301626267
942	0.1301463178
943	0.1301233618
944	0.1300812269
945	0.130041802
946	0.1300134772
947	0.1299981947
948	0.1299676108
949	0.1299393958
950	0.1299054115
951	0.1298922302
952	0.1298726991
953	0.129850492
954	0.129820075
955	0.1297833833
956	0.1297511253
957	0.1297129937
958	0.1296529807
959	0.1296266446
960	0.1296095524
961	0.1295985335
962	0.1295753307
963	0.1295325859
964	0.1295028205
965	0.1294780915
966	0.1294620227
967	0.1294453625
968	0.1294078576
969	0.1293959936
970	0.129366847
971	0.1293407225
972	0.1293094178
973	0.1292902482
974	0.129271668
975	0.1292478999
976	0.1292371565
977	0.1292301608
978	0.1291928714
979	0.1291609538
980	0.1291323639
981	0.1291088347
982	0.1290958266
983	0.1290863821
984	0.1290370893
985	0.1290270685
986	0.1290206469
987	0.1289940349
988	0.1289622104
989	0.1289291395
990	0.1289183338
991	0.1288751377
992	0.1288559984
993	0.1288231809
994	0.1288038482
995	0.1287676525
996	0.1287471273
997	0.1287318948
998	0.1287262441
999	0.1287051674
