iter	Passed	Remaining
403	9379	13837
404	9391	13797
405	9402	13756
406	9414	13717
407	9425	13675
408	9436	13636
409	9448	13596
410	9458	13555
411	9469	13515
412	9482	13477
413	9491	13435
414	9503	13395
415	9513	13356
416	9524	13315
417	9535	13276
418	9549	13241
419	9565	13209
420	9581	13177
421	9604	13155
422	9635	13142
423	9658	13120
424	9671	13084
425	9686	13052
426	9705	13023
427	9720	12991
428	9731	12952
429	9740	12912
430	9753	12876
431	9769	12844
432	9789	12819
433	9805	12787
434	9818	12752
435	9833	12720
436	9851	12691
437	9874	12669
438	9890	12639
439	9904	12606
440	9936	12595
441	9949	12560
442	9976	12543
443	9987	12506
444	9998	12469
445	10009	12432
446	10031	12409
447	10051	12385
448	10065	12352
449	10083	12324
450	10100	12295
451	10113	12262
452	10128	12230
453	10145	12201
454	10163	12173
455	10180	12144
456	10195	12114
457	10211	12084
458	10227	12054
459	10243	12024
460	10261	11998
461	10278	11969
462	10294	11939
463	10309	11909
464	10323	11877
465	10333	11841
466	10347	11809
467	10361	11778
468	10376	11748
469	10390	11716
470	10400	11681
471	10414	11649
472	10427	11617
473	10441	11587
474	10453	11554
475	10464	11519
476	10477	11487
477	10491	11456
478	10503	11424
479	10513	11389
480	10525	11357
481	10540	11327
482	10554	11297
483	10563	11262
484	10575	11229
485	10589	11199
486	10600	11166
487	10610	11132
488	10623	11101
489	10636	11070
490	10645	11035
491	10656	11002
492	10667	10970
493	10678	10938
494	10690	10906
495	10702	10875
496	10711	10840
497	10723	10809
498	10735	10778
499	10745	10745
500	10756	10713
501	10767	10682
502	10776	10648
503	10790	10619
504	10803	10589
505	10819	10562
506	10841	10542
507	10859	10517
508	10889	10504
509	10919	10491
510	10946	10475
511	10991	10476
512	11009	10451
513	11024	10423
514	11036	10393
515	11050	10365
516	11068	10340
517	11082	10312
518	11098	10286
519	11113	10258
520	11123	10226
521	11134	10196
522	11147	10167
523	11168	10145
524	11185	10119
525	11202	10095
526	11234	10083
527	11248	10055
528	11265	10030
529	11286	10008
530	11331	10008
531	11364	9997
532	11385	9975
533	11402	9950
534	11436	9940
535	11470	9929
536	11484	9902
537	11502	9877
538	11517	9850
539	11531	9822
540	11545	9795
541	11563	9771
542	11578	9744
543	11594	9718
544	11614	9696
545	11646	9684
546	11684	9676
547	11710	9658
548	11759	9660
549	11779	9637
550	11795	9612
551	11828	9599
552	11949	9659
553	12088	9732
554	12135	9730
555	12174	9722
556	12254	9746
557	12308	9749
558	12357	9748
559	12399	9742
560	12453	9744
561	12486	9731
562	12508	9709
563	12526	9683
564	12547	9660
565	12561	9632
566	12586	9611
567	12605	9587
568	12621	9560
569	12638	9533
570	12651	9505
571	12661	9473
572	12671	9442
573	12685	9414
574	12699	9386
575	12708	9354
576	12719	9324
577	12730	9294
578	12740	9263
579	12750	9233
580	12761	9203
581	12771	9172
582	12781	9142
583	12794	9114
584	12804	9083
585	12820	9057
586	12834	9030
587	12848	9002
588	12862	8975
589	12879	8950
590	12889	8920
591	12901	8891
592	12915	8864
593	12929	8837
594	12938	8807
595	12950	8778
596	12960	8748
597	12970	8719
598	12982	8691
599	12993	8662
600	13003	8632
601	13013	8603
602	13024	8574
603	13033	8544
604	13044	8516
605	13056	8488
606	13078	8467
607	13090	8439
608	13099	8410
609	13110	8382
610	13122	8354
611	13141	8331
612	13154	8304
613	13176	8283
614	13199	8263
615	13218	8239
616	13277	8242
617	13295	8218
618	13361	8224
619	13431	8232
620	13465	8218
621	13478	8190
622	13490	8163
623	13500	8134
624	13524	8114
625	13544	8091
626	13567	8071
627	13608	8060
628	13626	8037
629	13642	8012
630	13658	7987
631	13681	7966
632	13711	7949
633	13731	7926
634	13753	7905
635	13774	7883
636	13797	7862
637	13816	7839
638	13828	7812
639	13838	7784
640	13854	7759
641	13864	7731
642	13875	7703
643	13886	7676
644	13900	7650
645	13909	7622
646	13920	7594
647	13932	7568
648	13945	7541
649	13958	7515
650	13968	7488
651	13981	7462
652	13993	7435
653	14005	7409
654	14018	7383
655	14029	7357
656	14038	7329
657	14051	7303
658	14062	7276
659	14074	7250
660	14088	7225
661	14109	7204
662	14124	7179
663	14137	7154
664	14152	7129
665	14164	7103
666	14174	7076
667	14186	7050
668	14200	7025
669	14221	7004
670	14234	6979
671	14246	6953
672	14258	6928
673	14270	6902
674	14283	6877
675	14295	6851
676	14304	6824
677	14314	6798
678	14323	6771
679	14335	6746
680	14350	6722
681	14365	6698
682	14376	6672
683	14387	6646
684	14400	6622
685	14414	6597
686	14428	6573
687	14440	6548
688	14452	6523
689	14466	6499
690	14480	6475
691	14493	6451
692	14507	6426
693	14521	6402
694	14533	6378
695	14547	6354
696	14563	6330
697	14577	6307
698	14592	6283
699	14605	6259
700	14620	6236
701	14633	6211
702	14646	6187
703	14659	6163
704	14672	6139
705	14686	6115
706	14698	6091
707	14708	6066
708	14719	6041
709	14729	6016
710	14739	5991
711	14748	5965
712	14760	5941
713	14772	5917
714	14784	5893
715	14793	5867
716	14809	5845
717	14824	5822
718	14841	5800
719	14856	5777
720	14873	5755
721	14890	5733
722	14902	5709
723	14911	5684
724	14921	5659
725	14930	5635
726	14940	5610
727	14957	5588
728	14977	5567
729	14992	5545
730	15008	5522
731	15022	5499
732	15036	5477
733	15049	5453
734	15061	5430
735	15076	5407
736	15101	5388
737	15121	5368
738	15152	5351
739	15172	5330
740	15189	5309
741	15205	5286
742	15218	5264
